,word,language,documents
326,geystes,gml,Gott-Theol242f_103r.org Guelf-1155Helmst_308v.org Guelf-1025Novi_230r.org AM08-0073_013r.org GKS08-3487_001r.org GKS08-3487_104v.org
327,geysth,gml,GKS08-3487_104v.org
328,geysthes,gml,GKS08-3487_009v.org
329,geystu,gml,AM04-0782_091r.org
330,geyt,gml,GKS08-3487_104v.org
331,gezen,gml,AM08-0073_013r.org
332,ggot,gml,AM08-0073_099r.org
333,gha,gml,Guelf-1025Novi_065r.org AM08-0073_013r.org
334,ghade,gml,AM08-0073_165v.org
335,ghaer,gml,Arndes1487_265r.org
336,ghan,gml,AM08-0073_082v.org AM08-0070_003r.org AM08-0073_044r.org AM08-0073_054v.org
337,ghande,gml,GKS08-3487_001r.org
338,ghank,gml,AM08-0073_044r.org
339,ghanslyken,gml,Speghel_R1r.org
340,ghantzen,gml,Speghel_R1r.org
341,ghanzcen,gml,AM08-0073_109r.org
342,ghar,gml,AM08-0070_003r.org
343,ghaue,gml,AM08-0073_099r.org Arndes1487_265r.org
344,ghauen,gml,GKS08-3487_001r.org
345,ghe,gml,GKS08-3423_211r.org AM08-0073_082v.org AM08-0073_071r.org AM08-0073_067r.org Arndes1487_265r.org AM08-0073_055r.org AM08-0073_054v.org
346,gheachtet,gml,Arndes1487_265r.org
347,gheapent,gml,GKS08-3423_211r.org
348,ghebaden,gml,GKS08-3487_001r.org
349,ghebar,gml,AM08-0070_003r.org
350,ghebaren,gml,GKS08-3487_001r.org
351,ghebed,gml,Arndes1487_265r.org
352,ghebeden,gml,GKS08-3487_009v.org
353,ghebenediet,gml,Hamburg-CodConv-6_002r.org
354,ghebenedyeden,gml,GKS08-3423_211r.org
355,ghebenedygeth,gml,Guelf-1025Novi_230r.org
356,gheberedest,gml,AM08-0073_054v.org
357,ghebet,gml,AM08-0070_003r.org GKS08-3487_009v.org Beinecke-0218_127r.org
358,ghebleuen,gml,AM08-0073_055r.org GKS08-3487_001r.org
359,ghebloyet,gml,GKS08-3423_111r2.org
360,gheboden,gml,AM08-0070_003r.org Hamburg-CodConv-6_002r.org GKS08-3487_001r.org
361,gheboghet,gml,AM08-0070_003r.org
362,gheboren,gml,AM08-0070_003r.org AM08-0073_071r.org Guelf-1025Novi_065r.org AM08-0073_044r.org
