,word,language,documents
366,beschermen,gml,AM08-0073_093r.org
367,beschermer,gml,AM08-0073_071r.org
368,beschermet,gml,AM08-0073_109r.org
369,beschermynge,gml,AM08-0073_067r.org
370,beschermynghe,gml,GKS08-3423_211r.org GKS08-3487_001r.org
371,bescheympen,gml,AM08-0070_003r.org
372,beschinet,gml,AM08-0073_099r.org
373,beschouwen,other,Guelf08-6114Aug_181r.org
374,beschouwet,gml,AM08-0073_044r.org
375,beschowedest,gml,GKS08-3423_211r.org
376,beschowen,gml,GKS08-3423_111r2.org
377,beschreuene,gml,AM08-0073_054v.org
378,beschrywet,gml,GKS08-3487_009v.org
379,beschuttynghen,gml,GKS08-3487_001r.org
380,bescryen,gml,Speghel_R1r.org
381,beseen,gml,AM12-0417_050r.org
382,beseten,gml,Arndes1487_265r.org
383,besetten,gml,GKS08-3487_104v.org
384,besidde,da,Holm-A-0042_095v.org AM12-0420_026r.org
385,besiddhæ,da,Lund-0035_064v.org
386,besiddæ,da,Thott04-0553_125v.org
387,besindinge,gml,AM08-0073_013r.org
388,besitte,gml,AM08-0073_071r.org AM08-0073_074v.org
389,besitten,other,Guelf08-6114Aug_181r.org
390,besitten,gml,AM08-0073_109r.org Hamburg-CodConv-6_002r.org AM08-0073_088v.org Beinecke-0218_127r.org UUB-C496_095r.org
391,beskerme,da,AM04-0784_026v_m.org
392,beskerme,gml,GKS08-3487_104v.org
393,beskermess,da,AM04-0784_026v_m.org
394,beskermith,da,AM08-0072_128r.org AM08-0072_128v.org
395,besklige,da,AM08-0079Ieta_001r.org
396,besloten,gml,Guelf-1155Helmst_308v.org Guelf-1025Novi_230r.org
397,beslotener,gml,Gott-Theol242f_103r.org Hamburg-CodConv-6_002r.org Beinecke-0218_127r.org UUB-C496_095r.org
398,beslotener,other,Guelf08-6114Aug_181r.org
399,besloth,da,AM08-0072_128r.org AM08-0072_128v.org
400,beslut,gml,GKS08-3423_111r2.org
401,beslutest,gml,GKS08-3423_211r.org
402,besluth,gml,GKS08-3423_111r2.org
403,besmyttinge,gml,UUB-C496_001r.org
404,besorget,gml,AM08-0073_013r.org
405,bespiget,gml,UBB-C496_019v.org
406,bespotteden,gml,GKS08-3423_211r.org
407,bespotten,gml,AM08-0070_003r.org
408,bespottet,gml,UBB-C496_019v.org
409,bespottinge,gml,AM08-0073_013r.org
410,bespottynge,gml,AM12-0417_073v.org
411,besprenge,gml,AM12-0417_073v.org AM08-0073_013r.org
412,best,gml,AM08-0073_099r.org
413,bestan,gml,AM08-0073_082v.org
414,beste,gml,AM08-0073_099r.org AM12-0417_050r.org AM04-0789_005r.org
415,bestede,gml,AM08-0073_082v.org
416,bestedege,gml,AM08-0073_013r.org
417,bestedighe,gml,AM12-0417_001r.org
418,bestedygede,gml,Gott-Theol242f_103r.org
419,bestedyghe,gml,GKS08-3423_111r2.org
420,besten,gml,Hamburg-CodConv-6_002r.org
421,bestendich,gml,AM08-0073_109r.org
422,bestendych,gml,GKS08-3487_001r.org
423,bestoppet,gml,AM08-0073_054v.org
424,besundergen,gml,UBB-C496_019v.org
425,besunderghen,gml,GKS08-3423_211r.org
426,beswaret,gml,AM08-0070_003r.org AM12-0417_073v.org
427,beswarynghe,gml,GKS08-3423_103v.org
428,beswerynghe,gml,GKS08-3487_001r.org
429,beswyme,da,AM12-0421_030r.org
430,besytten,gml,NKS08-0041_257v.org
431,besyttent,gml,GKS08-3487_001r.org
432,bet,gml,UUB-C496_091v.org AM08-0070_064r.org AM08-0073_067r.org GKS08-3423_020r.org UUB-C496_002r.org Guelf-1155Helmst_308v.org AM08-0070_001r.org AM12-0417_073v.org AM08-0073_013r.org UUB-C496_095r.org NKS08-0045_166r.org AM04-0789_005r.org
433,betale,gml,Speghel_R1r.org AM04-0782_091r.org
434,betch,gml,AM08-0073_109r.org AM12-0417_073v.org
435,bete,gml,AM08-0073_082v.org AM08-0073_054v.org
436,betekent,gml,AM08-0073_074v.org
437,betencke,da,AM04-0782_001r.org AM04-0784_080r.org
438,betencker,da,Holm-A-0042_054r.org
439,beteren,gml,AM08-0073_165v.org
440,beteringe,gml,AM08-0073_109r.org AM08-0073_013r.org
441,beteringhe,gml,AM08-0073_109r.org
442,beterynghe,gml,GKS08-3487_009v.org
