,word,language,documents
351,ryken,gml,GKS08-3423_071v.org GKS08-3423_109v.org
352,rykes,gml,Guelf-1155Helmst_308v.org Beinecke-0218_127r.org GKS08-3487_001r.org
353,rynngwegynge,gml,AM04-0782_091r.org
354,rædes,da,Lund-0035_023v.org
355,rædis,da,AM08-0075_063r.org
356,rædzæl,da,NKS08-0045_120v.org
357,ræffzæd,da,NKS08-0045_120v.org
358,rænselsse,da,AM04-0789_001r.org
359,ræt,da,Holm-A-0042_055v.org AM08-0075_022v-4.org Lund-0035_038v.org AM08-0075_009r.org
360,rætfærdugæ,da,GKS04-1613_161r.org
361,ræth,da,AM08-0075_022v-4.org
362,rætte,da,Thott04-0553_021r-2.org AM04-0789_001r.org AM04-0782_001r.org AM04-0789_002v.org AM04-0784_080r.org
363,røffuer,da,Thott04-0553_015v.org
364,røgelsæ,da,Thott04-0553_125v.org
365,røgils,da,AM12-0420_026r.org
366,røgilsæ,da,Lund-0035_064v.org Holm-A-0042_095v.org
367,røst,da,AM08-0079Ieta_001r.org
368,røwilsæ,da,Holm-A-0042_052v.org
